,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
656,0.052,0.055,0.042,0.039,0.052,0.049,0.054,0.043,0.057,0.039,0.104,0.039,0.041,0.062,0.032,0.037,0.046,0.056,0.049,0.052
657,0.051,0.048,0.057,0.055,0.04,0.043,0.048,0.048,0.046,0.05,0.094,0.037,0.054,0.049,0.043,0.042,0.05,0.04,0.048,0.057
658,0.055,0.044,0.052,0.036,0.032,0.043,0.056,0.044,0.052,0.049,0.111,0.033,0.044,0.049,0.037,0.046,0.054,0.073,0.041,0.049
659,0.06,0.055,0.038,0.055,0.057,0.034,0.041,0.045,0.043,0.043,0.111,0.045,0.048,0.041,0.041,0.046,0.037,0.051,0.055,0.054
660,0.07,0.041,0.055,0.055,0.056,0.046,0.046,0.037,0.057,0.031,0.102,0.044,0.047,0.031,0.046,0.043,0.047,0.049,0.053,0.044
661,0.062,0.029,0.041,0.048,0.052,0.041,0.052,0.037,0.044,0.041,0.099,0.043,0.055,0.042,0.053,0.046,0.045,0.068,0.051,0.051
662,0.058,0.063,0.051,0.039,0.042,0.051,0.05,0.046,0.05,0.039,0.096,0.042,0.047,0.046,0.039,0.041,0.049,0.047,0.045,0.059
663,0.046,0.054,0.046,0.057,0.051,0.04,0.041,0.041,0.048,0.038,0.101,0.046,0.058,0.046,0.046,0.041,0.05,0.043,0.057,0.05
664,0.044,0.05,0.047,0.048,0.043,0.044,0.04,0.043,0.037,0.056,0.106,0.048,0.055,0.057,0.05,0.042,0.05,0.046,0.05,0.044
665,0.05,0.044,0.057,0.054,0.044,0.042,0.033,0.039,0.045,0.044,0.1,0.039,0.048,0.042,0.051,0.043,0.058,0.055,0.059,0.053
666,0.053,0.042,0.058,0.047,0.049,0.057,0.03,0.042,0.049,0.044,0.1,0.039,0.053,0.047,0.05,0.049,0.054,0.041,0.044,0.052
667,0.051,0.051,0.057,0.039,0.037,0.05,0.034,0.035,0.052,0.045,0.122,0.041,0.039,0.042,0.052,0.051,0.056,0.052,0.04,0.054
668,0.048,0.051,0.046,0.051,0.037,0.036,0.054,0.026,0.044,0.039,0.125,0.055,0.062,0.04,0.044,0.038,0.05,0.054,0.047,0.053
669,0.058,0.041,0.064,0.048,0.051,0.05,0.042,0.04,0.052,0.035,0.118,0.041,0.062,0.037,0.038,0.044,0.047,0.035,0.05,0.047
670,0.049,0.046,0.044,0.055,0.045,0.048,0.055,0.039,0.052,0.045,0.118,0.047,0.036,0.043,0.039,0.042,0.039,0.053,0.052,0.053
671,0.061,0.046,0.051,0.047,0.045,0.054,0.041,0.047,0.047,0.035,0.085,0.048,0.045,0.045,0.045,0.047,0.043,0.057,0.054,0.057
672,0.061,0.048,0.044,0.05,0.037,0.036,0.049,0.038,0.041,0.056,0.118,0.039,0.044,0.048,0.04,0.047,0.048,0.058,0.051,0.047
673,0.045,0.06,0.057,0.046,0.038,0.046,0.041,0.052,0.04,0.03,0.12,0.047,0.034,0.048,0.049,0.049,0.054,0.051,0.045,0.048
674,0.059,0.064,0.047,0.056,0.041,0.041,0.045,0.049,0.042,0.046,0.099,0.036,0.039,0.044,0.047,0.042,0.047,0.051,0.051,0.054
675,0.051,0.041,0.04,0.055,0.048,0.049,0.048,0.036,0.053,0.032,0.106,0.049,0.044,0.045,0.058,0.044,0.043,0.054,0.056,0.048
676,0.047,0.046,0.052,0.04,0.042,0.036,0.053,0.051,0.043,0.042,0.116,0.046,0.061,0.048,0.042,0.041,0.05,0.057,0.041,0.046
677,0.069,0.045,0.038,0.045,0.037,0.053,0.04,0.038,0.043,0.049,0.119,0.052,0.041,0.05,0.042,0.054,0.039,0.047,0.051,0.048
678,0.052,0.054,0.073,0.035,0.045,0.045,0.036,0.04,0.047,0.043,0.105,0.035,0.044,0.035,0.051,0.049,0.044,0.044,0.062,0.061
679,0.066,0.05,0.043,0.046,0.054,0.031,0.031,0.041,0.045,0.04,0.12,0.034,0.049,0.044,0.056,0.035,0.042,0.056,0.059,0.058
680,0.065,0.05,0.038,0.051,0.04,0.038,0.05,0.033,0.036,0.046,0.11,0.041,0.052,0.053,0.043,0.041,0.052,0.041,0.064,0.056
681,0.059,0.041,0.049,0.063,0.044,0.045,0.049,0.043,0.038,0.039,0.113,0.043,0.058,0.041,0.039,0.048,0.045,0.043,0.05,0.05
682,0.05,0.049,0.045,0.051,0.048,0.04,0.034,0.053,0.038,0.043,0.116,0.037,0.034,0.043,0.055,0.049,0.048,0.058,0.058,0.051
683,0.056,0.069,0.052,0.052,0.047,0.054,0.033,0.041,0.05,0.04,0.117,0.034,0.047,0.056,0.052,0.042,0.038,0.041,0.049,0.03
684,0.05,0.055,0.052,0.057,0.043,0.04,0.033,0.046,0.032,0.06,0.1,0.039,0.059,0.047,0.04,0.041,0.044,0.057,0.061,0.044
685,0.054,0.05,0.057,0.048,0.038,0.047,0.048,0.034,0.042,0.037,0.101,0.036,0.046,0.048,0.04,0.053,0.059,0.061,0.051,0.05
686,0.05,0.036,0.05,0.041,0.054,0.039,0.043,0.031,0.056,0.051,0.106,0.047,0.042,0.045,0.041,0.046,0.056,0.053,0.063,0.05
687,0.063,0.048,0.057,0.045,0.052,0.045,0.039,0.047,0.046,0.037,0.096,0.046,0.042,0.042,0.034,0.041,0.051,0.054,0.07,0.045
688,0.061,0.03,0.062,0.04,0.05,0.036,0.048,0.058,0.048,0.039,0.104,0.042,0.048,0.039,0.036,0.047,0.057,0.047,0.052,0.056
689,0.062,0.05,0.05,0.039,0.046,0.051,0.037,0.046,0.043,0.039,0.082,0.038,0.047,0.058,0.054,0.054,0.043,0.052,0.057,0.052
690,0.049,0.047,0.053,0.038,0.04,0.044,0.053,0.049,0.047,0.043,0.123,0.045,0.053,0.048,0.043,0.043,0.043,0.036,0.046,0.057
691,0.067,0.051,0.047,0.042,0.051,0.045,0.048,0.045,0.035,0.045,0.109,0.048,0.054,0.035,0.043,0.052,0.043,0.039,0.051,0.05
692,0.05,0.033,0.04,0.052,0.051,0.041,0.045,0.038,0.046,0.051,0.128,0.033,0.047,0.042,0.053,0.052,0.049,0.046,0.046,0.057
693,0.051,0.053,0.05,0.055,0.05,0.048,0.045,0.036,0.044,0.043,0.122,0.035,0.052,0.039,0.042,0.032,0.049,0.049,0.046,0.059
694,0.06,0.047,0.056,0.048,0.042,0.059,0.033,0.032,0.057,0.038,0.109,0.036,0.048,0.052,0.053,0.049,0.045,0.047,0.043,0.046
695,0.053,0.044,0.059,0.047,0.042,0.045,0.044,0.04,0.055,0.058,0.106,0.034,0.049,0.042,0.041,0.046,0.048,0.051,0.039,0.057
696,0.062,0.047,0.045,0.037,0.05,0.043,0.04,0.039,0.048,0.041,0.108,0.044,0.053,0.05,0.042,0.044,0.054,0.063,0.044,0.046
697,0.059,0.059,0.054,0.051,0.043,0.038,0.047,0.047,0.048,0.038,0.108,0.053,0.044,0.042,0.038,0.039,0.043,0.047,0.047,0.055
698,0.051,0.048,0.045,0.051,0.049,0.042,0.036,0.048,0.044,0.053,0.103,0.042,0.042,0.055,0.056,0.04,0.033,0.061,0.056,0.045
699,0.063,0.051,0.045,0.052,0.032,0.048,0.034,0.043,0.037,0.042,0.093,0.065,0.045,0.048,0.043,0.044,0.042,0.066,0.046,0.061
700,0.05,0.04,0.055,0.04,0.041,0.044,0.041,0.051,0.045,0.037,0.108,0.048,0.051,0.047,0.054,0.05,0.051,0.048,0.048,0.051
701,0.048,0.053,0.052,0.047,0.041,0.044,0.043,0.031,0.05,0.04,0.097,0.047,0.049,0.049,0.048,0.046,0.053,0.052,0.058,0.052
702,0.061,0.064,0.052,0.044,0.027,0.046,0.036,0.043,0.049,0.035,0.118,0.046,0.037,0.057,0.044,0.043,0.049,0.051,0.051,0.047
703,0.059,0.038,0.043,0.044,0.053,0.044,0.037,0.045,0.039,0.043,0.118,0.036,0.05,0.051,0.038,0.049,0.046,0.059,0.05,0.058
704,0.04,0.04,0.043,0.056,0.042,0.036,0.053,0.047,0.04,0.042,0.116,0.047,0.049,0.061,0.043,0.055,0.05,0.048,0.049,0.043
705,0.058,0.059,0.053,0.037,0.048,0.036,0.048,0.047,0.048,0.047,0.099,0.045,0.043,0.043,0.04,0.053,0.036,0.053,0.063,0.044
706,0.045,0.052,0.048,0.051,0.045,0.042,0.043,0.038,0.038,0.044,0.12,0.047,0.051,0.039,0.035,0.043,0.052,0.05,0.052,0.065
707,0.05,0.05,0.042,0.063,0.041,0.052,0.05,0.043,0.04,0.037,0.106,0.029,0.046,0.042,0.055,0.045,0.044,0.045,0.053,0.067
708,0.048,0.05,0.044,0.04,0.033,0.046,0.034,0.043,0.047,0.043,0.116,0.04,0.048,0.054,0.046,0.058,0.04,0.06,0.053,0.057
709,0.052,0.056,0.059,0.052,0.039,0.041,0.034,0.045,0.049,0.04,0.091,0.043,0.054,0.042,0.047,0.04,0.045,0.058,0.053,0.06
710,0.057,0.054,0.055,0.037,0.04,0.031,0.054,0.044,0.034,0.039,0.112,0.041,0.048,0.043,0.046,0.04,0.048,0.06,0.065,0.052
711,0.048,0.037,0.056,0.047,0.045,0.046,0.048,0.041,0.036,0.053,0.111,0.037,0.042,0.057,0.045,0.043,0.04,0.057,0.057,0.054
712,0.042,0.051,0.04,0.052,0.048,0.04,0.039,0.042,0.037,0.047,0.138,0.042,0.043,0.039,0.048,0.048,0.045,0.04,0.056,0.063
713,0.054,0.047,0.046,0.044,0.039,0.052,0.043,0.049,0.051,0.048,0.091,0.041,0.05,0.048,0.042,0.05,0.05,0.05,0.046,0.059
714,0.046,0.055,0.049,0.057,0.041,0.052,0.04,0.035,0.046,0.039,0.106,0.054,0.034,0.047,0.053,0.044,0.046,0.062,0.049,0.045
715,0.066,0.058,0.046,0.05,0.042,0.037,0.046,0.044,0.04,0.039,0.115,0.041,0.049,0.045,0.047,0.041,0.047,0.054,0.05,0.043
716,0.051,0.064,0.05,0.053,0.043,0.037,0.046,0.046,0.047,0.032,0.104,0.041,0.043,0.043,0.043,0.052,0.039,0.051,0.058,0.057
717,0.053,0.054,0.045,0.043,0.043,0.035,0.052,0.052,0.049,0.033,0.12,0.037,0.04,0.038,0.039,0.064,0.052,0.047,0.054,0.05
718,0.045,0.048,0.057,0.046,0.041,0.05,0.032,0.045,0.055,0.034,0.125,0.05,0.048,0.044,0.033,0.042,0.053,0.049,0.056,0.047
719,0.053,0.051,0.056,0.041,0.057,0.024,0.049,0.049,0.049,0.037,0.112,0.044,0.045,0.043,0.04,0.041,0.048,0.056,0.047,0.058
720,0.05,0.053,0.051,0.042,0.048,0.041,0.044,0.039,0.041,0.053,0.119,0.048,0.051,0.04,0.052,0.044,0.042,0.036,0.042,0.064
721,0.04,0.046,0.051,0.05,0.041,0.043,0.054,0.046,0.042,0.047,0.111,0.038,0.035,0.039,0.039,0.05,0.045,0.054,0.053,0.076
722,0.059,0.05,0.056,0.054,0.048,0.039,0.048,0.037,0.042,0.036,0.114,0.05,0.045,0.038,0.046,0.042,0.052,0.042,0.045,0.057
723,0.052,0.052,0.053,0.046,0.042,0.054,0.045,0.036,0.038,0.042,0.085,0.043,0.052,0.06,0.036,0.045,0.053,0.05,0.066,0.05
724,0.045,0.063,0.064,0.041,0.045,0.051,0.044,0.035,0.032,0.043,0.125,0.03,0.037,0.043,0.054,0.046,0.051,0.049,0.045,0.057
725,0.059,0.058,0.052,0.044,0.039,0.05,0.039,0.047,0.041,0.041,0.092,0.038,0.053,0.054,0.048,0.043,0.043,0.036,0.057,0.066
726,0.049,0.049,0.058,0.039,0.047,0.056,0.045,0.043,0.041,0.036,0.124,0.038,0.055,0.047,0.041,0.039,0.045,0.046,0.049,0.053
727,0.061,0.056,0.052,0.047,0.039,0.047,0.052,0.05,0.051,0.051,0.098,0.048,0.055,0.047,0.036,0.042,0.045,0.049,0.025,0.049
728,0.064,0.048,0.056,0.051,0.035,0.042,0.039,0.034,0.052,0.047,0.105,0.039,0.048,0.052,0.041,0.053,0.051,0.039,0.046,0.058
729,0.053,0.051,0.046,0.059,0.038,0.033,0.043,0.047,0.049,0.047,0.111,0.041,0.045,0.045,0.046,0.063,0.043,0.051,0.048,0.041
730,0.058,0.048,0.063,0.045,0.051,0.056,0.042,0.053,0.039,0.03,0.09,0.039,0.052,0.047,0.051,0.043,0.052,0.046,0.049,0.046
731,0.059,0.046,0.046,0.053,0.042,0.039,0.039,0.046,0.049,0.036,0.113,0.036,0.049,0.052,0.054,0.043,0.05,0.054,0.049,0.045
732,0.061,0.044,0.033,0.049,0.038,0.039,0.041,0.032,0.046,0.049,0.127,0.046,0.042,0.052,0.036,0.048,0.052,0.063,0.052,0.05
733,0.051,0.05,0.059,0.051,0.05,0.043,0.041,0.045,0.033,0.041,0.098,0.043,0.046,0.049,0.04,0.046,0.055,0.052,0.061,0.046
734,0.062,0.049,0.048,0.048,0.051,0.039,0.044,0.054,0.042,0.039,0.123,0.026,0.04,0.036,0.055,0.048,0.055,0.046,0.049,0.046
735,0.059,0.041,0.045,0.045,0.046,0.045,0.041,0.052,0.037,0.043,0.11,0.044,0.057,0.051,0.035,0.049,0.05,0.053,0.043,0.054
736,0.058,0.053,0.038,0.056,0.042,0.028,0.041,0.044,0.056,0.054,0.116,0.035,0.047,0.04,0.054,0.043,0.049,0.049,0.05,0.047
737,0.054,0.053,0.041,0.064,0.042,0.032,0.049,0.053,0.041,0.044,0.101,0.037,0.04,0.042,0.054,0.057,0.044,0.037,0.061,0.054
738,0.045,0.053,0.051,0.044,0.044,0.05,0.047,0.044,0.04,0.042,0.106,0.045,0.044,0.048,0.049,0.046,0.042,0.062,0.051,0.047
739,0.056,0.054,0.045,0.052,0.039,0.04,0.036,0.034,0.049,0.041,0.1,0.039,0.056,0.055,0.058,0.037,0.042,0.049,0.058,0.06
740,0.054,0.043,0.045,0.057,0.05,0.043,0.048,0.037,0.046,0.048,0.122,0.049,0.048,0.042,0.032,0.032,0.054,0.056,0.044,0.05
741,0.073,0.048,0.052,0.047,0.04,0.044,0.058,0.039,0.046,0.043,0.109,0.045,0.047,0.036,0.035,0.046,0.042,0.046,0.047,0.057
742,0.07,0.043,0.035,0.048,0.043,0.037,0.043,0.052,0.045,0.043,0.111,0.039,0.043,0.057,0.044,0.044,0.049,0.055,0.043,0.056
743,0.06,0.045,0.038,0.047,0.043,0.044,0.044,0.047,0.054,0.036,0.105,0.032,0.055,0.051,0.039,0.055,0.055,0.056,0.051,0.043
744,0.043,0.049,0.05,0.053,0.053,0.04,0.035,0.035,0.05,0.03,0.115,0.05,0.056,0.045,0.036,0.045,0.041,0.064,0.058,0.052
745,0.07,0.053,0.05,0.037,0.041,0.055,0.043,0.036,0.041,0.047,0.104,0.039,0.034,0.059,0.039,0.057,0.05,0.05,0.042,0.053
746,0.053,0.051,0.042,0.056,0.046,0.036,0.042,0.04,0.039,0.04,0.105,0.036,0.058,0.051,0.044,0.049,0.045,0.057,0.058,0.052
747,0.056,0.05,0.047,0.043,0.042,0.05,0.046,0.044,0.057,0.033,0.1,0.046,0.052,0.036,0.046,0.053,0.058,0.045,0.05,0.046
748,0.041,0.037,0.053,0.056,0.042,0.044,0.043,0.042,0.038,0.048,0.116,0.041,0.05,0.054,0.047,0.057,0.043,0.046,0.053,0.049
749,0.045,0.047,0.051,0.039,0.054,0.054,0.042,0.04,0.049,0.045,0.12,0.048,0.041,0.041,0.043,0.052,0.046,0.06,0.044,0.039
750,0.048,0.053,0.043,0.041,0.055,0.041,0.041,0.048,0.052,0.042,0.112,0.038,0.05,0.05,0.049,0.037,0.042,0.054,0.057,0.047
751,0.058,0.048,0.052,0.062,0.048,0.03,0.04,0.059,0.051,0.037,0.126,0.045,0.041,0.047,0.047,0.03,0.035,0.045,0.046,0.053
752,0.05,0.044,0.042,0.038,0.062,0.052,0.04,0.053,0.037,0.034,0.116,0.043,0.045,0.036,0.056,0.045,0.041,0.054,0.057,0.055
753,0.05,0.048,0.045,0.047,0.047,0.053,0.054,0.024,0.043,0.039,0.109,0.043,0.045,0.052,0.046,0.05,0.046,0.057,0.043,0.059
754,0.055,0.06,0.05,0.047,0.045,0.039,0.039,0.043,0.051,0.041,0.106,0.034,0.048,0.047,0.046,0.051,0.052,0.044,0.054,0.048
755,0.058,0.04,0.043,0.065,0.044,0.051,0.043,0.027,0.054,0.042,0.11,0.046,0.051,0.052,0.05,0.034,0.049,0.045,0.045,0.051
756,0.039,0.048,0.061,0.046,0.045,0.052,0.049,0.039,0.039,0.046,0.102,0.05,0.04,0.054,0.047,0.048,0.034,0.053,0.049,0.059
757,0.061,0.048,0.052,0.052,0.038,0.049,0.045,0.047,0.033,0.043,0.107,0.033,0.051,0.05,0.032,0.05,0.035,0.054,0.055,0.065
758,0.047,0.042,0.055,0.045,0.039,0.046,0.042,0.054,0.051,0.041,0.113,0.03,0.058,0.038,0.037,0.037,0.047,0.056,0.062,0.06
759,0.055,0.048,0.051,0.049,0.062,0.044,0.038,0.05,0.041,0.043,0.102,0.035,0.053,0.047,0.04,0.052,0.049,0.046,0.049,0.046
760,0.053,0.051,0.061,0.046,0.043,0.064,0.039,0.046,0.039,0.039,0.113,0.04,0.048,0.042,0.041,0.041,0.045,0.045,0.051,0.053
761,0.052,0.044,0.046,0.039,0.042,0.054,0.043,0.044,0.05,0.036,0.111,0.032,0.055,0.04,0.048,0.053,0.052,0.041,0.055,0.063
762,0.057,0.049,0.047,0.049,0.052,0.048,0.049,0.049,0.043,0.045,0.096,0.04,0.046,0.046,0.053,0.042,0.045,0.047,0.052,0.045
763,0.047,0.039,0.055,0.05,0.045,0.042,0.047,0.051,0.053,0.041,0.116,0.036,0.035,0.05,0.037,0.052,0.06,0.042,0.044,0.058
764,0.058,0.047,0.048,0.051,0.04,0.051,0.054,0.038,0.039,0.043,0.1,0.045,0.049,0.045,0.044,0.046,0.049,0.053,0.052,0.048
765,0.048,0.045,0.051,0.062,0.04,0.044,0.038,0.047,0.054,0.042,0.107,0.042,0.04,0.039,0.059,0.05,0.042,0.053,0.055,0.042
766,0.051,0.057,0.047,0.035,0.05,0.048,0.041,0.049,0.046,0.041,0.106,0.046,0.05,0.053,0.043,0.057,0.043,0.043,0.044,0.05
767,0.049,0.05,0.042,0.035,0.046,0.041,0.043,0.051,0.039,0.04,0.111,0.05,0.052,0.062,0.048,0.049,0.061,0.044,0.048,0.039
768,0.053,0.053,0.052,0.054,0.042,0.031,0.043,0.039,0.048,0.048,0.09,0.058,0.054,0.052,0.056,0.038,0.049,0.041,0.056,0.043
769,0.055,0.046,0.055,0.058,0.038,0.042,0.049,0.039,0.038,0.049,0.11,0.051,0.058,0.044,0.038,0.045,0.042,0.037,0.063,0.043
770,0.05,0.056,0.055,0.046,0.049,0.053,0.042,0.034,0.042,0.038,0.115,0.044,0.039,0.043,0.041,0.047,0.051,0.047,0.056,0.052
771,0.056,0.048,0.036,0.046,0.03,0.049,0.046,0.042,0.037,0.046,0.114,0.036,0.045,0.048,0.044,0.063,0.045,0.056,0.053,0.06
772,0.056,0.046,0.044,0.052,0.045,0.054,0.045,0.045,0.037,0.042,0.104,0.054,0.037,0.051,0.041,0.048,0.056,0.045,0.044,0.054
773,0.058,0.041,0.052,0.049,0.04,0.055,0.037,0.044,0.051,0.044,0.125,0.037,0.053,0.042,0.038,0.052,0.035,0.043,0.052,0.052
774,0.056,0.049,0.052,0.05,0.038,0.046,0.044,0.035,0.053,0.04,0.116,0.036,0.05,0.053,0.045,0.043,0.047,0.043,0.06,0.044
775,0.062,0.03,0.044,0.068,0.048,0.029,0.044,0.045,0.054,0.045,0.108,0.045,0.053,0.039,0.033,0.04,0.044,0.048,0.06,0.061
776,0.05,0.061,0.039,0.054,0.043,0.041,0.029,0.048,0.041,0.042,0.114,0.049,0.045,0.054,0.049,0.04,0.049,0.055,0.041,0.056
777,0.057,0.048,0.037,0.062,0.033,0.052,0.038,0.046,0.041,0.032,0.117,0.04,0.048,0.055,0.057,0.048,0.042,0.043,0.038,0.066
778,0.054,0.046,0.055,0.056,0.034,0.039,0.043,0.06,0.048,0.045,0.104,0.045,0.038,0.046,0.049,0.061,0.039,0.049,0.044,0.045
779,0.056,0.046,0.048,0.043,0.051,0.038,0.046,0.056,0.044,0.045,0.1,0.048,0.051,0.045,0.039,0.052,0.047,0.049,0.05,0.046
780,0.044,0.056,0.05,0.053,0.041,0.044,0.048,0.049,0.044,0.034,0.109,0.036,0.042,0.044,0.039,0.055,0.057,0.044,0.056,0.055
781,0.047,0.055,0.05,0.05,0.049,0.047,0.041,0.038,0.046,0.041,0.1,0.047,0.041,0.056,0.036,0.04,0.044,0.057,0.056,0.059
782,0.069,0.05,0.051,0.049,0.045,0.041,0.05,0.04,0.04,0.043,0.111,0.038,0.058,0.038,0.046,0.043,0.043,0.059,0.047,0.039
783,0.065,0.043,0.046,0.042,0.046,0.046,0.042,0.036,0.044,0.038,0.128,0.042,0.036,0.055,0.034,0.051,0.041,0.064,0.044,0.057
784,0.063,0.052,0.054,0.049,0.058,0.042,0.033,0.044,0.048,0.044,0.099,0.04,0.052,0.038,0.047,0.037,0.052,0.052,0.051,0.045
785,0.048,0.05,0.052,0.049,0.053,0.044,0.05,0.039,0.052,0.042,0.114,0.042,0.047,0.047,0.04,0.04,0.051,0.045,0.051,0.044
786,0.048,0.055,0.042,0.05,0.045,0.037,0.05,0.039,0.044,0.046,0.114,0.043,0.051,0.047,0.054,0.043,0.036,0.047,0.062,0.047
787,0.056,0.061,0.05,0.042,0.048,0.04,0.042,0.041,0.044,0.046,0.116,0.038,0.042,0.046,0.045,0.044,0.039,0.065,0.049,0.046
788,0.063,0.048,0.047,0.045,0.048,0.039,0.037,0.04,0.041,0.029,0.115,0.044,0.06,0.037,0.055,0.047,0.052,0.046,0.051,0.056
789,0.052,0.049,0.065,0.057,0.043,0.044,0.034,0.048,0.041,0.036,0.103,0.042,0.033,0.053,0.054,0.053,0.042,0.051,0.054,0.046
790,0.059,0.05,0.04,0.046,0.038,0.036,0.047,0.042,0.049,0.052,0.103,0.034,0.047,0.05,0.041,0.041,0.06,0.055,0.053,0.057
791,0.055,0.061,0.051,0.042,0.038,0.038,0.041,0.039,0.054,0.041,0.104,0.054,0.039,0.04,0.047,0.037,0.063,0.032,0.051,0.073
792,0.04,0.053,0.05,0.048,0.039,0.05,0.037,0.042,0.045,0.04,0.108,0.049,0.053,0.048,0.052,0.054,0.053,0.041,0.052,0.046
793,0.065,0.054,0.046,0.055,0.049,0.053,0.045,0.043,0.048,0.048,0.111,0.031,0.053,0.042,0.046,0.036,0.045,0.048,0.029,0.053
794,0.052,0.06,0.057,0.048,0.041,0.043,0.047,0.038,0.046,0.038,0.108,0.032,0.051,0.044,0.041,0.046,0.06,0.048,0.046,0.054
795,0.061,0.045,0.045,0.047,0.041,0.046,0.049,0.033,0.04,0.038,0.11,0.037,0.044,0.046,0.062,0.036,0.045,0.062,0.053,0.06
796,0.054,0.042,0.047,0.05,0.055,0.039,0.035,0.046,0.045,0.038,0.131,0.042,0.046,0.038,0.046,0.04,0.038,0.049,0.059,0.06
797,0.06,0.041,0.043,0.049,0.053,0.038,0.043,0.031,0.04,0.037,0.103,0.055,0.05,0.063,0.049,0.047,0.042,0.059,0.043,0.054
798,0.044,0.047,0.055,0.039,0.044,0.046,0.046,0.044,0.037,0.04,0.107,0.042,0.055,0.045,0.044,0.051,0.057,0.06,0.049,0.048
799,0.053,0.038,0.053,0.048,0.039,0.05,0.044,0.034,0.053,0.039,0.109,0.041,0.048,0.042,0.039,0.06,0.041,0.046,0.061,0.062
800,0.049,0.061,0.05,0.053,0.04,0.044,0.042,0.042,0.04,0.044,0.113,0.041,0.042,0.05,0.05,0.044,0.043,0.055,0.049,0.048
801,0.052,0.055,0.047,0.045,0.05,0.035,0.049,0.039,0.038,0.042,0.119,0.042,0.058,0.046,0.039,0.037,0.052,0.064,0.046,0.045
802,0.059,0.057,0.06,0.053,0.039,0.034,0.036,0.05,0.048,0.036,0.097,0.043,0.041,0.053,0.056,0.038,0.043,0.056,0.051,0.05
803,0.053,0.056,0.055,0.042,0.03,0.046,0.047,0.038,0.048,0.04,0.112,0.053,0.043,0.051,0.052,0.049,0.038,0.055,0.044,0.048
804,0.069,0.051,0.05,0.042,0.036,0.041,0.043,0.045,0.04,0.038,0.11,0.046,0.043,0.04,0.049,0.043,0.04,0.041,0.057,0.076
805,0.049,0.049,0.043,0.046,0.046,0.053,0.039,0.043,0.055,0.044,0.111,0.043,0.049,0.043,0.042,0.047,0.035,0.048,0.048,0.067
806,0.048,0.051,0.056,0.05,0.052,0.033,0.055,0.033,0.049,0.043,0.105,0.041,0.038,0.059,0.039,0.043,0.045,0.059,0.055,0.046
807,0.06,0.052,0.051,0.037,0.041,0.046,0.049,0.045,0.048,0.043,0.108,0.04,0.042,0.047,0.045,0.061,0.04,0.042,0.06,0.043
808,0.04,0.039,0.041,0.038,0.052,0.047,0.042,0.04,0.045,0.049,0.118,0.051,0.046,0.048,0.039,0.055,0.054,0.045,0.058,0.053
809,0.06,0.051,0.045,0.054,0.044,0.042,0.046,0.04,0.04,0.046,0.099,0.026,0.05,0.049,0.055,0.064,0.039,0.047,0.045,0.058
810,0.05,0.034,0.041,0.046,0.042,0.045,0.049,0.042,0.045,0.043,0.113,0.043,0.058,0.055,0.033,0.049,0.049,0.057,0.061,0.045
811,0.05,0.049,0.055,0.05,0.046,0.04,0.038,0.051,0.033,0.045,0.117,0.034,0.056,0.044,0.047,0.046,0.042,0.041,0.063,0.053
812,0.066,0.057,0.045,0.044,0.049,0.037,0.038,0.043,0.038,0.031,0.11,0.04,0.033,0.041,0.042,0.058,0.055,0.055,0.071,0.047
813,0.054,0.038,0.061,0.049,0.042,0.042,0.046,0.046,0.04,0.034,0.108,0.041,0.048,0.049,0.039,0.051,0.047,0.05,0.068,0.047
814,0.05,0.04,0.038,0.052,0.051,0.043,0.049,0.037,0.049,0.045,0.109,0.047,0.048,0.04,0.041,0.05,0.05,0.05,0.054,0.057
815,0.056,0.06,0.048,0.045,0.048,0.04,0.046,0.025,0.046,0.048,0.108,0.042,0.053,0.039,0.049,0.053,0.047,0.044,0.045,0.058
816,0.061,0.044,0.048,0.058,0.051,0.038,0.04,0.039,0.044,0.042,0.11,0.053,0.041,0.046,0.049,0.046,0.043,0.042,0.062,0.043
817,0.068,0.049,0.059,0.05,0.042,0.037,0.033,0.044,0.055,0.045,0.111,0.056,0.038,0.033,0.036,0.046,0.059,0.046,0.038,0.055
818,0.062,0.044,0.039,0.053,0.042,0.047,0.042,0.032,0.045,0.053,0.108,0.041,0.055,0.041,0.048,0.043,0.057,0.045,0.049,0.054
819,0.053,0.054,0.058,0.046,0.052,0.05,0.043,0.036,0.043,0.041,0.105,0.031,0.056,0.048,0.04,0.035,0.047,0.048,0.052,0.062
820,0.048,0.044,0.041,0.056,0.039,0.049,0.045,0.047,0.049,0.052,0.116,0.033,0.056,0.048,0.031,0.052,0.033,0.062,0.051,0.048
821,0.053,0.049,0.049,0.05,0.044,0.043,0.042,0.05,0.042,0.027,0.104,0.039,0.057,0.05,0.048,0.05,0.05,0.067,0.042,0.044
822,0.051,0.053,0.052,0.051,0.042,0.053,0.04,0.045,0.049,0.036,0.109,0.042,0.052,0.06,0.034,0.061,0.038,0.054,0.037,0.041
823,0.069,0.041,0.05,0.041,0.038,0.037,0.041,0.036,0.058,0.053,0.113,0.035,0.043,0.045,0.048,0.036,0.05,0.058,0.044,0.064
824,0.059,0.045,0.05,0.047,0.044,0.048,0.043,0.052,0.029,0.044,0.116,0.043,0.045,0.048,0.051,0.044,0.053,0.046,0.041,0.052
